sample_id,image_path,label,stage
28537,119254.jpg,4247,train
28538,167623.jpg,365,train
28539,195735.jpg,8771,train
28540,111284.jpg,2819,train
28541,171748.jpg,3037,train
28542,054121.jpg,7186,train
28543,029696.jpg,1936,test
28544,182887.jpg,9713,val
28545,074535.jpg,7238,train
28546,060259.jpg,59,train
28547,084497.jpg,3875,train
28548,023954.jpg,2847,val
28549,123971.jpg,5451,val
28550,044703.jpg,4446,test
28551,024629.jpg,2524,val
28552,158575.jpg,10050,train
28553,067746.jpg,8891,train
28554,169302.jpg,4076,train
28555,095665.jpg,3993,train
28556,201471.jpg,4998,train
28557,094324.jpg,5578,val
28558,072057.jpg,8845,train
28559,040068.jpg,2882,train
28560,189415.jpg,8774,train
28561,113741.jpg,6736,val
28562,033602.jpg,1246,val
28563,118994.jpg,31,train
28564,125779.jpg,1493,train
28565,146811.jpg,2579,train
28566,019225.jpg,3214,train
28567,045416.jpg,7443,train
28568,188389.jpg,9929,train
28569,149696.jpg,5488,val
28570,000530.jpg,2156,train
28571,096177.jpg,1014,test
28572,060071.jpg,539,train
28573,187858.jpg,7378,train
28574,009102.jpg,6044,train
28575,138131.jpg,7641,train
28576,041915.jpg,661,train
28577,151140.jpg,1467,train
28578,129580.jpg,8954,train
28579,019368.jpg,4561,train
28580,196138.jpg,8822,train
28581,118057.jpg,8641,test
28582,024653.jpg,6159,train
28583,173357.jpg,1641,train
28584,193653.jpg,9807,val
28585,062716.jpg,5911,train
28586,027679.jpg,7186,train
28587,074559.jpg,9192,train
28588,016666.jpg,8707,train
28589,169476.jpg,4458,val
28590,038560.jpg,1614,test
28591,139849.jpg,7427,train
28592,140396.jpg,4986,train
28593,178147.jpg,2398,test
28594,005071.jpg,9341,train
28595,054587.jpg,4715,val
28596,009547.jpg,9712,train
28597,156109.jpg,4648,train
28598,123694.jpg,3080,val
28599,194108.jpg,7607,train
28600,024655.jpg,9006,val
28601,153159.jpg,4163,train
28602,145684.jpg,6387,train
28603,169443.jpg,4141,train
28604,154717.jpg,6386,train
28605,117313.jpg,2419,val
28606,183458.jpg,5987,train
28607,129340.jpg,9818,val
28608,033239.jpg,5450,train
28609,025102.jpg,3278,test
28610,010314.jpg,8761,train
28611,085235.jpg,4352,val
28612,056924.jpg,7506,train
28613,048358.jpg,5544,train
28614,084414.jpg,2173,train
28615,168795.jpg,1037,train
28616,174676.jpg,3033,train
28617,112086.jpg,9315,train
28618,156444.jpg,4102,train
28619,193934.jpg,9010,test
28620,016288.jpg,1998,test
28621,077403.jpg,5008,train
28622,131721.jpg,2451,val
28623,017605.jpg,614,train
28624,089649.jpg,3149,train
28625,046709.jpg,4717,train
28626,047907.jpg,2445,train
28627,090772.jpg,873,train
28628,202078.jpg,7206,train
28629,054170.jpg,3562,train
28630,047453.jpg,4865,train
28631,115951.jpg,291,train
28632,145985.jpg,7004,train
28633,201495.jpg,7200,train
28634,160508.jpg,4650,train
28635,081443.jpg,6681,test
28636,011716.jpg,5120,test
28637,157381.jpg,4527,train
28638,188325.jpg,5426,test
28639,110264.jpg,1383,train
28640,196554.jpg,5169,test
28641,050998.jpg,1371,train
28642,013614.jpg,8643,train
28643,082495.jpg,31,test
28644,169870.jpg,2846,train
28645,100848.jpg,2914,train
28646,016081.jpg,1149,train
28647,020270.jpg,1646,train
28648,099915.jpg,2307,train
28649,021299.jpg,4438,test
28650,148018.jpg,433,train
28651,022305.jpg,7275,train
28652,161196.jpg,4094,train
28653,032771.jpg,6232,train
28654,146359.jpg,2996,test
28655,056837.jpg,4583,train
28656,128974.jpg,8195,train
28657,062396.jpg,4914,val
28658,135745.jpg,9984,train
28659,019264.jpg,8515,train
28660,078011.jpg,8712,test
28661,026835.jpg,1275,train
28662,101733.jpg,9935,train
28663,037672.jpg,8942,train
28664,165376.jpg,349,train
28665,119761.jpg,5729,val
28666,010302.jpg,9950,val
28667,125061.jpg,1383,train
28668,111454.jpg,7120,train
28669,139654.jpg,4112,train
28670,022546.jpg,7158,train
28671,182715.jpg,6846,train
28672,019783.jpg,7004,train
28673,123145.jpg,7320,val
28674,025023.jpg,7725,train
28675,122297.jpg,5482,test
28676,185598.jpg,6958,train
28677,040391.jpg,2311,train
28678,188293.jpg,7200,val
28679,066371.jpg,9918,train
28680,171234.jpg,1314,test
28681,023776.jpg,6291,train
28682,036343.jpg,10016,train
28683,023580.jpg,1359,test
28684,025072.jpg,5101,val
28685,162203.jpg,5896,train
28686,060568.jpg,1423,train
28687,083421.jpg,9138,train
28688,190662.jpg,6172,train
28689,181506.jpg,1136,train
28690,194088.jpg,7087,val
28691,092851.jpg,8372,train
28692,080998.jpg,2067,val
28693,103681.jpg,8278,val
28694,075797.jpg,5094,train
28695,142815.jpg,5238,train
28696,098105.jpg,7165,train
28697,081010.jpg,8641,train
28698,200924.jpg,7087,test
28699,160118.jpg,1929,val
28700,170978.jpg,4453,train
28701,075842.jpg,3981,val
28702,151904.jpg,6127,train
28703,100570.jpg,4723,train
28704,060910.jpg,494,val
28705,145295.jpg,1467,train
28706,000432.jpg,1362,val
28707,043637.jpg,8275,train
28708,155215.jpg,2156,train
28709,064719.jpg,4166,train
28710,141230.jpg,8443,train
28711,013040.jpg,1984,test
28712,166814.jpg,1587,train
28713,178458.jpg,1154,train
28714,078200.jpg,7613,train
28715,008509.jpg,6327,train
28716,143623.jpg,9921,train
28717,004985.jpg,9006,test
28718,058772.jpg,3052,train
28719,019771.jpg,9176,train
28720,021349.jpg,7519,train
28721,170314.jpg,4580,val
28722,050651.jpg,6042,train
28723,175507.jpg,3524,train
28724,161217.jpg,8746,val
28725,136436.jpg,8825,train
28726,166372.jpg,2020,val
28727,002691.jpg,4647,train
28728,139029.jpg,7154,train
28729,052772.jpg,2433,val
28730,065069.jpg,10016,train
28731,077633.jpg,10080,train
28732,091208.jpg,8712,test
28733,014555.jpg,2063,train
28734,165323.jpg,1587,test
28735,086121.jpg,1580,val
28736,034488.jpg,2945,train
28737,140793.jpg,4472,test
28738,133728.jpg,5578,train
28739,168843.jpg,1032,train
28740,091765.jpg,7338,train
28741,136661.jpg,6036,train
28742,117359.jpg,6574,test
28743,069510.jpg,2908,train
28744,042961.jpg,6682,train
28745,186638.jpg,6184,train
28746,028562.jpg,9057,train
28747,031073.jpg,8960,train
28748,006091.jpg,565,train
28749,037956.jpg,7673,train
28750,051337.jpg,6308,train
28751,107099.jpg,4860,val
28752,008367.jpg,9057,train
28753,131867.jpg,3491,test
28754,015465.jpg,8485,train
28755,038296.jpg,7159,train
28756,052012.jpg,4031,test
28757,010497.jpg,1517,train
28758,032757.jpg,2534,train
28759,102975.jpg,2602,train
28760,199284.jpg,6857,val
28761,039641.jpg,3522,test
28762,097273.jpg,2072,test
28763,141333.jpg,1513,train
28764,128095.jpg,4724,train
28765,150162.jpg,5507,test
28766,038667.jpg,7294,train
28767,167687.jpg,2547,val
28768,078888.jpg,6087,train
28769,165533.jpg,4030,test
28770,127900.jpg,7613,test
28771,132108.jpg,9123,train
28772,012187.jpg,5780,train
28773,080258.jpg,997,val
28774,010069.jpg,4962,test
28775,021637.jpg,5042,test
28776,060247.jpg,3699,train
28777,103689.jpg,7611,test
28778,127409.jpg,1499,test
28779,158213.jpg,4795,val
28780,164998.jpg,4670,test
28781,018855.jpg,8826,train
28782,062933.jpg,6844,train
28783,191348.jpg,8572,val
28784,078187.jpg,6696,val
28785,173481.jpg,3508,train
28786,003821.jpg,2451,train
28787,154362.jpg,8427,train
28788,041818.jpg,3980,train
28789,006530.jpg,1488,train
28790,171635.jpg,650,train
28791,100796.jpg,2562,train
28792,018413.jpg,1287,train
28793,173975.jpg,2020,train
28794,068660.jpg,7145,train
28795,035929.jpg,6354,train
28796,058534.jpg,5704,train
28797,130853.jpg,801,test
28798,046785.jpg,6344,train
28799,048762.jpg,3386,train
28800,163751.jpg,2087,val
28801,198310.jpg,6676,train
28802,006518.jpg,1170,val
28803,097428.jpg,4247,val
28804,059161.jpg,6087,train
28805,019863.jpg,8770,train
28806,172456.jpg,4177,test
28807,189448.jpg,9149,test
28808,130441.jpg,3205,train
28809,130009.jpg,565,val
28810,166260.jpg,4276,val
28811,141859.jpg,9700,train
28812,024138.jpg,6214,test
28813,093688.jpg,6851,train
28814,059011.jpg,9315,train
28815,165377.jpg,4055,train
28816,032632.jpg,9742,train
28817,197958.jpg,6650,test
28818,068045.jpg,6583,train
28819,154484.jpg,9245,test
28820,082794.jpg,4744,train
28821,025946.jpg,9915,val
28822,134034.jpg,8427,test
28823,097113.jpg,6860,train
28824,040434.jpg,1611,train
28825,141677.jpg,8045,train
28826,107181.jpg,313,train
28827,150482.jpg,1691,train
28828,047903.jpg,1213,train
28829,029183.jpg,7651,test
28830,033560.jpg,8460,train
28831,187563.jpg,7192,train
28832,152121.jpg,8045,train
28833,160614.jpg,10036,train
28834,156349.jpg,4431,train
28835,142383.jpg,2156,test
28836,057460.jpg,5805,train
28837,124314.jpg,6200,train
28838,114542.jpg,8430,train
28839,123773.jpg,3055,test
28840,188582.jpg,8446,train
28841,001332.jpg,992,train
28842,108342.jpg,9198,train
28843,192812.jpg,7607,test
28844,151927.jpg,6012,train
28845,105881.jpg,7552,train
28846,019002.jpg,2314,train
28847,147744.jpg,3084,train
28848,112139.jpg,5672,train
28849,115290.jpg,1929,train
28850,120755.jpg,7083,train
28851,103755.jpg,5321,train
28852,192265.jpg,8918,train
28853,135353.jpg,9840,train
28854,033262.jpg,3641,train
28855,134402.jpg,4146,train
28856,171030.jpg,1641,val
28857,022728.jpg,4527,train
28858,159358.jpg,409,test
28859,007653.jpg,5291,train
28860,134817.jpg,6727,train
28861,045592.jpg,8868,train
28862,144226.jpg,3364,test
28863,032285.jpg,5207,val
28864,047080.jpg,8947,train
28865,001762.jpg,1811,train
28866,186407.jpg,5298,train
28867,191252.jpg,9713,train
28868,102988.jpg,305,train
28869,066363.jpg,665,test
28870,055279.jpg,6262,train
28871,126159.jpg,6746,test
28872,096554.jpg,8954,val
28873,167574.jpg,4696,train
28874,166114.jpg,1934,train
28875,023060.jpg,2314,train
28876,080051.jpg,9533,val
28877,174631.jpg,114,train
28878,171924.jpg,4861,train
28879,168943.jpg,1306,train
28880,007853.jpg,6110,test
28881,069620.jpg,4832,train
28882,021786.jpg,371,val
28883,016498.jpg,4061,train
28884,197963.jpg,9010,train
28885,035505.jpg,3017,test
28886,063394.jpg,2239,val
28887,101904.jpg,9790,val
28888,068327.jpg,5833,train
28889,022684.jpg,5625,test
28890,148445.jpg,1810,train
28891,010518.jpg,4723,train
28892,004925.jpg,2908,train
28893,148476.jpg,8485,train
28894,151845.jpg,2897,train
28895,036339.jpg,17,val
28896,022491.jpg,1873,train
28897,060729.jpg,6803,train
28898,191022.jpg,9714,train
28899,105442.jpg,7881,val
28900,103598.jpg,8701,train
28901,036924.jpg,4899,train
28902,126318.jpg,8974,test
28903,185937.jpg,10102,val
28904,148012.jpg,1221,val
28905,090782.jpg,6536,val
28906,090054.jpg,9926,train
28907,160893.jpg,8448,train
28908,004365.jpg,3845,train
28909,081407.jpg,5342,val
28910,056318.jpg,3338,train
28911,148206.jpg,4048,val
28912,183434.jpg,9864,train
28913,138681.jpg,1187,val
28914,011714.jpg,3148,train
28915,172846.jpg,2122,train
28916,035942.jpg,2332,train
28917,073982.jpg,5235,train
28918,185639.jpg,5328,train
28919,030533.jpg,5340,val
28920,082759.jpg,5092,train
28921,141736.jpg,6736,train
28922,014852.jpg,2063,test
28923,125268.jpg,1852,train
28924,160673.jpg,5549,train
28925,103937.jpg,6658,train
28926,066827.jpg,9056,train
28927,097519.jpg,9967,test
28928,001032.jpg,4496,train
28929,188670.jpg,6230,train
28930,174179.jpg,3397,test
28931,141596.jpg,2124,test
28932,162617.jpg,8011,val
28933,046240.jpg,9028,train
28934,019472.jpg,1743,val
28935,173620.jpg,1395,train
28936,050956.jpg,5694,train
28937,007747.jpg,5207,train
28938,038996.jpg,6415,val
28939,183574.jpg,5276,val
28940,084765.jpg,4724,val
28941,034241.jpg,844,train
28942,076449.jpg,8957,test
28943,048290.jpg,6665,train
28944,035945.jpg,3986,train
28945,037074.jpg,295,train
28946,056060.jpg,1368,train
28947,124682.jpg,2231,train
28948,112061.jpg,6556,train
28949,001148.jpg,303,train
28950,016941.jpg,8570,train
28951,190611.jpg,7407,test
28952,128246.jpg,5222,train
28953,140988.jpg,4303,train
28954,171967.jpg,1807,test
28955,097176.jpg,1770,val
28956,037575.jpg,1373,train
28957,160787.jpg,4692,val
28958,000018.jpg,2464,train
28959,015937.jpg,4028,train
28960,148788.jpg,7571,test
28961,118425.jpg,5126,train
28962,178955.jpg,1314,train
28963,063756.jpg,8529,train
28964,066294.jpg,1194,train
28965,201768.jpg,9983,train
28966,002554.jpg,7071,train
28967,140479.jpg,8947,train
28968,119800.jpg,2883,train
28969,145771.jpg,6947,val
28970,037438.jpg,25,train
28971,107292.jpg,4860,test
28972,007551.jpg,8341,test
28973,143756.jpg,1377,train
28974,094466.jpg,719,test
28975,151382.jpg,9902,train
28976,151361.jpg,2061,train
28977,155939.jpg,6199,test
28978,052938.jpg,8747,val
28979,115034.jpg,4414,train
28980,132938.jpg,1784,test
28981,117378.jpg,2353,train
28982,152754.jpg,1446,train
28983,029456.jpg,1361,train
28984,108729.jpg,2006,train
28985,163618.jpg,1043,train
28986,053122.jpg,1731,train
28987,167181.jpg,1032,train
28988,079173.jpg,5344,train
28989,155886.jpg,2084,val
28990,117060.jpg,8646,train
28991,128571.jpg,8944,train
28992,000155.jpg,800,train
28993,065983.jpg,4924,train
28994,127854.jpg,1916,val
28995,006681.jpg,1209,train
28996,161188.jpg,6108,train
28997,121173.jpg,2534,train
28998,197851.jpg,8757,train
28999,050775.jpg,3751,train
29000,083703.jpg,3205,train
29001,157683.jpg,5125,train
29002,182783.jpg,5768,train
29003,107286.jpg,9017,train
29004,202207.jpg,8965,train
29005,119340.jpg,6894,val
29006,090821.jpg,6878,train
29007,177543.jpg,1469,train
29008,197261.jpg,6190,test
29009,054367.jpg,3047,train
29010,185090.jpg,6956,train
29011,106391.jpg,8761,test
29012,164422.jpg,1722,train
29013,200865.jpg,7548,val
29014,124458.jpg,3119,train
29015,194826.jpg,6172,test
29016,139001.jpg,4054,test
29017,149072.jpg,4936,train
29018,036853.jpg,9028,val
29019,092443.jpg,9047,val
29020,073774.jpg,1614,train
29021,053886.jpg,7350,train
29022,085190.jpg,4825,train
29023,159812.jpg,1275,train
29024,013895.jpg,1305,train
29025,000114.jpg,7256,train
29026,115370.jpg,4174,val
29027,019796.jpg,9090,test
29028,163227.jpg,1588,train
29029,139080.jpg,9962,train
29030,066141.jpg,3928,test
29031,198666.jpg,7824,train
29032,123181.jpg,4373,train
29033,073237.jpg,8636,train
29034,045728.jpg,3386,val
29035,120979.jpg,4014,train
29036,185559.jpg,9841,train
29037,110322.jpg,4934,train
29038,183439.jpg,8985,train
29039,041943.jpg,6672,test
29040,200600.jpg,6567,train
29041,160726.jpg,2155,test
29042,166275.jpg,4242,train
29043,187396.jpg,9014,train
29044,101568.jpg,7516,test
29045,065229.jpg,3858,val
29046,090834.jpg,1657,train
29047,105825.jpg,3212,val
29048,048076.jpg,4702,test
29049,125984.jpg,3312,train
29050,014578.jpg,6191,train
29051,108948.jpg,3118,val
29052,168970.jpg,56,train
29053,076962.jpg,8817,val
29054,159004.jpg,4114,test
29055,196001.jpg,6999,train
29056,160141.jpg,7067,train
29057,156278.jpg,9918,train
29058,162946.jpg,4460,test
29059,078707.jpg,10014,val
29060,025577.jpg,7392,train
29061,148803.jpg,6398,train
29062,076371.jpg,4889,train
29063,108007.jpg,8454,test
29064,033835.jpg,6043,train
29065,078193.jpg,1993,val
29066,189707.jpg,9761,train
29067,045744.jpg,9054,test
29068,161897.jpg,2924,train
29069,160522.jpg,6386,train
29070,102880.jpg,4374,train
29071,128514.jpg,3389,val
29072,166864.jpg,4261,test
29073,130794.jpg,7180,train
29074,069897.jpg,1581,train
29075,163635.jpg,4706,train
29076,200883.jpg,6823,train
29077,195323.jpg,7200,test
29078,150140.jpg,9700,train
29079,085365.jpg,8962,train
29080,029864.jpg,1871,train
29081,115070.jpg,3238,train
29082,040645.jpg,4164,train
29083,180129.jpg,2279,train
29084,002545.jpg,5509,val
29085,016335.jpg,2937,test
29086,009633.jpg,4721,val
29087,152654.jpg,801,train
29088,044150.jpg,9065,train
29089,125858.jpg,3727,train
29090,186904.jpg,6958,train
29091,055748.jpg,1761,train
29092,005523.jpg,5195,train
29093,124482.jpg,6031,train
29094,140160.jpg,4824,train
29095,035209.jpg,4652,train
29096,012069.jpg,7516,val
29097,200153.jpg,7245,train
29098,143986.jpg,5040,train
29099,199403.jpg,10059,val
29100,181935.jpg,1899,test
29101,040105.jpg,5361,train
29102,200711.jpg,4943,train
29103,016358.jpg,3272,train
29104,101641.jpg,4190,train
29105,123619.jpg,2318,train
29106,197519.jpg,8406,train
29107,034182.jpg,4955,test
29108,053588.jpg,4112,train
29109,019600.jpg,7426,train
29110,058663.jpg,9138,train
29111,084192.jpg,248,train
29112,044470.jpg,6387,train
29113,082504.jpg,1103,val
29114,163706.jpg,4453,train
29115,194336.jpg,8918,train
29116,106850.jpg,5415,train
29117,036375.jpg,1318,train
29118,126458.jpg,5578,train
29119,072116.jpg,5530,train
29120,104114.jpg,6322,test
29121,144351.jpg,10044,val
29122,151649.jpg,8879,train
29123,095243.jpg,1784,train
29124,116049.jpg,8430,train
29125,123135.jpg,5180,train
29126,185860.jpg,6920,train
29127,060012.jpg,9610,test
29128,030396.jpg,7222,val
29129,183989.jpg,5252,train
29130,022524.jpg,2910,test
29131,157076.jpg,1362,val
29132,025440.jpg,6296,test
29133,004658.jpg,6288,train
29134,071547.jpg,6077,val
29135,127906.jpg,5246,train
29136,110374.jpg,4863,train
29137,014817.jpg,861,train
29138,104903.jpg,10111,test
29139,090113.jpg,9026,train
29140,116714.jpg,6397,train
29141,186188.jpg,5585,train
29142,039639.jpg,7286,train
29143,186603.jpg,7245,train
29144,195710.jpg,8728,train
29145,000698.jpg,10095,test
29146,121255.jpg,5370,val
29147,188514.jpg,5888,train
29148,176022.jpg,1395,train
29149,038999.jpg,5361,val
29150,091195.jpg,2190,train
29151,089301.jpg,6065,train
29152,134667.jpg,3980,train
29153,088777.jpg,4571,train
29154,030599.jpg,5193,train
29155,037663.jpg,3203,train
29156,063985.jpg,4731,train
29157,137632.jpg,7367,train
29158,143442.jpg,6631,train
29159,064033.jpg,9091,train
29160,174066.jpg,2981,test
29161,126180.jpg,6305,test
29162,202423.jpg,9456,train
29163,071855.jpg,565,train
29164,059875.jpg,1470,val
29165,160067.jpg,7238,train
29166,028032.jpg,3600,test
29167,153298.jpg,10029,train
29168,039932.jpg,9731,test
29169,194494.jpg,8880,train
29170,186260.jpg,7510,train
29171,119125.jpg,3477,train
29172,181496.jpg,1877,train
29173,194484.jpg,6267,train
29174,085061.jpg,5703,train
29175,047099.jpg,3198,train
29176,122048.jpg,7081,train
29177,006698.jpg,1691,val
29178,136223.jpg,1629,train
29179,147210.jpg,8957,train
29180,175119.jpg,3059,val
29181,155328.jpg,1603,train
29182,055033.jpg,2311,train
29183,034111.jpg,5321,train
29184,195256.jpg,9073,test
29185,178117.jpg,1044,test
29186,107018.jpg,9041,train
29187,127709.jpg,6648,train
29188,026492.jpg,10083,train
29189,044418.jpg,7165,train
29190,027540.jpg,4328,val
29191,184660.jpg,5876,test
29192,128162.jpg,1180,train
29193,129332.jpg,8313,train
29194,139922.jpg,9192,test
29195,192202.jpg,7246,test
29196,059987.jpg,3625,train
29197,027582.jpg,5210,val
29198,132117.jpg,1873,train
29199,073975.jpg,6079,train
29200,113300.jpg,5415,test
29201,086920.jpg,2461,val
29202,118417.jpg,4094,train
29203,130178.jpg,2518,test
29204,060954.jpg,3338,test
29205,023381.jpg,1634,train
29206,011873.jpg,4687,train
29207,189715.jpg,8771,train
29208,011927.jpg,4852,val
29209,008973.jpg,8721,val
29210,186204.jpg,9456,train
29211,017968.jpg,3376,train
29212,061048.jpg,4910,train
29213,088637.jpg,659,train
29214,004142.jpg,3847,val
29215,092231.jpg,9733,test
29216,099836.jpg,1348,train
29217,067919.jpg,4819,val
29218,126846.jpg,353,train
29219,098848.jpg,7354,train
29220,010277.jpg,4256,test
29221,158177.jpg,2416,train
29222,167993.jpg,3901,val
29223,120519.jpg,4336,val
29224,036640.jpg,5318,train
29225,136837.jpg,6987,train
29226,015283.jpg,8933,train
29227,182762.jpg,9737,train
29228,111162.jpg,1258,test
29229,082242.jpg,6241,train
29230,075832.jpg,1962,val
29231,182958.jpg,6219,train
29232,030162.jpg,95,train
29233,127812.jpg,5953,test
29234,054312.jpg,3745,train
29235,089094.jpg,3994,val
29236,057981.jpg,4941,train
29237,194645.jpg,5585,val
29238,146322.jpg,3055,train
29239,116121.jpg,1175,val
29240,105731.jpg,2114,train
29241,140532.jpg,7596,train
29242,077122.jpg,9116,train
29243,003194.jpg,7632,test
29244,063502.jpg,2844,test
29245,102164.jpg,1351,test
29246,168454.jpg,4372,test
29247,072898.jpg,4879,test
29248,009753.jpg,9698,train
29249,095553.jpg,9006,train
29250,155467.jpg,2867,train
29251,191730.jpg,9256,val
29252,034734.jpg,5365,test
29253,195920.jpg,10001,train
29254,166274.jpg,2182,train
29255,019759.jpg,3485,test
29256,000682.jpg,3981,test
29257,060357.jpg,4566,train
29258,077438.jpg,1639,train
29259,123113.jpg,122,train
29260,127136.jpg,1997,train
29261,150490.jpg,3575,train
29262,102271.jpg,6633,train
29263,074009.jpg,5696,train
29264,025373.jpg,7867,train
29265,173416.jpg,1807,train
29266,024011.jpg,8966,train
29267,088014.jpg,1471,train
29268,139454.jpg,4628,val
29269,074567.jpg,4472,val
29270,088721.jpg,4566,train
29271,141039.jpg,4551,train
29272,043818.jpg,4691,train
29273,123807.jpg,3198,train
29274,143029.jpg,7243,train
29275,173417.jpg,4670,val
29276,135323.jpg,8878,train
29277,066181.jpg,9719,train
29278,034037.jpg,6363,train
29279,052640.jpg,3882,train
29280,137267.jpg,1990,train
29281,120655.jpg,8494,val
29282,202378.jpg,6080,train
29283,095816.jpg,6325,train
29284,053606.jpg,7418,train
29285,192553.jpg,5256,val
29286,099238.jpg,5133,train
29287,110396.jpg,5204,train
29288,094968.jpg,1601,train
29289,158410.jpg,2791,test
29290,193298.jpg,8625,test
29291,092624.jpg,6012,train
29292,046735.jpg,5447,train
29293,199346.jpg,8355,train
29294,179997.jpg,3059,train
29295,122030.jpg,9935,train
29296,181428.jpg,2899,val
29297,070441.jpg,8704,val
29298,152570.jpg,8528,train
29299,002240.jpg,6681,train
29300,033311.jpg,9730,train
29301,013480.jpg,2952,val
29302,146647.jpg,2221,val
29303,202230.jpg,6789,val
29304,173906.jpg,1455,train
29305,001778.jpg,5805,test
29306,174032.jpg,4312,train
29307,156837.jpg,1998,train
29308,046568.jpg,9065,test
29309,118031.jpg,7004,train
29310,182473.jpg,4740,train
29311,164710.jpg,2810,train
29312,037539.jpg,1885,val
29313,017333.jpg,10032,test
29314,200817.jpg,5228,test
29315,105201.jpg,1811,test
29316,097172.jpg,6182,test
29317,013173.jpg,6202,train
29318,054723.jpg,3436,train
29319,037357.jpg,1839,train
29320,138672.jpg,8847,test
29321,116329.jpg,8693,test
29322,099397.jpg,1601,train
29323,044916.jpg,8914,test
29324,068673.jpg,1187,train
29325,199193.jpg,5433,train
29326,107401.jpg,2055,val
29327,055989.jpg,6922,val
29328,168694.jpg,2599,train
29329,202013.jpg,8717,train
29330,067825.jpg,6482,train
29331,011787.jpg,6337,train
29332,106394.jpg,1337,test
29333,086075.jpg,9091,test
29334,045614.jpg,3522,train
29335,104288.jpg,7406,train
29336,039429.jpg,7423,val
29337,020166.jpg,7786,train
29338,026273.jpg,6262,val
29339,188987.jpg,5431,train
29340,040266.jpg,1535,test
29341,046161.jpg,4166,train
29342,029959.jpg,4620,train
29343,083543.jpg,2463,train
29344,064946.jpg,1524,train
29345,185726.jpg,6857,train
29346,104009.jpg,8045,train
29347,161917.jpg,1535,test
29348,144891.jpg,3410,val
29349,135076.jpg,2134,val
29350,017932.jpg,2844,train
29351,017993.jpg,5041,train
29352,129595.jpg,4828,train
29353,084973.jpg,545,test
29354,091890.jpg,7271,val
29355,043715.jpg,6231,train
29356,028392.jpg,2792,train
29357,085768.jpg,5394,val
29358,118293.jpg,5178,test
29359,127385.jpg,1258,train
29360,029532.jpg,3960,train
29361,160491.jpg,82,train
29362,135946.jpg,1657,val
29363,185000.jpg,5987,train
29364,019387.jpg,6524,val
29365,003916.jpg,1281,train
29366,053625.jpg,1761,test
29367,079678.jpg,284,test
29368,047575.jpg,2509,train
29369,190320.jpg,6703,test
29370,157715.jpg,7114,test
29371,016068.jpg,6614,train
29372,032390.jpg,4946,train
29373,083870.jpg,3272,test
29374,156787.jpg,9542,train
29375,078677.jpg,2070,train
29376,002079.jpg,8940,train
29377,202019.jpg,5298,test
29378,077613.jpg,4798,train
29379,083721.jpg,5042,val
29380,026682.jpg,9965,train
29381,164189.jpg,1043,test
29382,194745.jpg,5433,val
29383,035889.jpg,1604,train
29384,156311.jpg,4905,test
29385,190162.jpg,5061,test
29386,014710.jpg,8278,train
29387,140698.jpg,2909,val
29388,159025.jpg,9114,test
29389,106641.jpg,2445,val
29390,127831.jpg,4265,test
29391,043212.jpg,9946,train
29392,128287.jpg,3625,train
29393,162913.jpg,1698,val
29394,064700.jpg,5272,train
29395,146423.jpg,2509,train
29396,177982.jpg,3037,train
29397,161801.jpg,7143,train
29398,006566.jpg,2153,train
29399,126007.jpg,2579,train
29400,165970.jpg,1569,test
29401,004078.jpg,6042,train
29402,125357.jpg,6583,val
29403,193535.jpg,5354,train
29404,058011.jpg,5902,val
29405,154050.jpg,4720,train
29406,102744.jpg,17,train
29407,068794.jpg,1250,train
29408,007221.jpg,7309,val
29409,064251.jpg,6316,test
29410,200746.jpg,5132,train
29411,091656.jpg,5472,val
29412,040058.jpg,6292,train
29413,181703.jpg,1882,train
29414,043720.jpg,394,test
29415,162705.jpg,1218,train
29416,013628.jpg,3862,train
29417,009657.jpg,6648,test
29418,111918.jpg,3413,train
29419,044681.jpg,4219,train
29420,178085.jpg,981,val
29421,011829.jpg,6025,test
29422,183096.jpg,5035,train
29423,025266.jpg,4094,test
29424,014859.jpg,4424,train
29425,062678.jpg,8365,train
29426,087890.jpg,1549,train
29427,005185.jpg,9187,train
29428,068640.jpg,5452,train
29429,055875.jpg,7850,train
29430,038332.jpg,9672,train
29431,176394.jpg,4493,val
29432,079146.jpg,9192,test
29433,121082.jpg,8454,train
29434,178439.jpg,4388,val
29435,145531.jpg,5473,train
29436,002500.jpg,8810,train
29437,187420.jpg,5446,test
29438,142176.jpg,4723,train
29439,131852.jpg,2156,train
29440,129768.jpg,6368,train
29441,152274.jpg,676,train
29442,157746.jpg,5569,train
29443,187595.jpg,5536,test
29444,063402.jpg,5370,test
29445,005111.jpg,1817,val
29446,058238.jpg,1003,train
29447,027779.jpg,7409,train
29448,092871.jpg,2349,train
29449,087178.jpg,5903,train
29450,035503.jpg,10082,train
29451,037856.jpg,8664,train
29452,129344.jpg,1435,train
29453,007504.jpg,3681,train
29454,022026.jpg,4244,test
29455,007102.jpg,1581,train
29456,136418.jpg,1862,train
29457,050634.jpg,6214,train
29458,185068.jpg,6650,train
29459,007650.jpg,1994,train
29460,074961.jpg,7651,train
29461,005205.jpg,7406,val
29462,187029.jpg,6726,train
29463,008248.jpg,6995,train
29464,172715.jpg,3524,train
29465,136584.jpg,8011,train
29466,087952.jpg,3376,train
29467,025667.jpg,2084,train
29468,074183.jpg,10044,val
29469,002518.jpg,2562,val
29470,074357.jpg,8498,train
29471,049131.jpg,2406,train
